x-axis,1
second,Volt
-1.0000000E-03,-5.4616834E-03
-999.7559E-06,-5.2795747E-03
-999.5117E-06,-5.0908595E-03
-999.2676E-06,-4.9427066E-03
-999.0234E-06,-4.8624531E-03
-998.7793E-06,-4.7330601E-03
-998.5352E-06,-4.6399508E-03
-998.2910E-06,-4.5156952E-03
-998.0469E-06,-4.3598362E-03
-997.8027E-06,-4.3406669E-03
-997.5586E-06,-4.3373115E-03
-997.3145E-06,-4.2683080E-03
-997.0703E-06,-4.1341227E-03
-996.8262E-06,-3.9999374E-03
-996.5820E-06,-3.8999808E-03
-996.3379E-06,-3.7790285E-03
-996.0937E-06,-3.6335486E-03
-995.8496E-06,-3.4706092E-03
-995.6055E-06,-3.4043478E-03
-995.3613E-06,-3.3140157E-03
-995.1172E-06,-3.2394700E-03
-994.8730E-06,-3.2211349E-03
-994.6289E-06,-3.0677803E-03
-994.3848E-06,-3.0004192E-03
-994.1406E-06,-2.9103034E-03
-993.8965E-06,-2.7520890E-03
-993.6523E-06,-2.7281273E-03
-993.4082E-06,-2.6439279E-03
-993.1641E-06,-2.5341858E-03
-992.9199E-06,-2.4159509E-03
-992.6758E-06,-2.3057272E-03
-992.4316E-06,-2.2200434E-03
-992.1875E-06,-2.0839549E-03
-991.9434E-06,-1.9352009E-03
-991.6992E-06,-1.8968622E-03
-991.4551E-06,-1.8805990E-03
-991.2109E-06,-1.7228476E-03
-990.9668E-06,-1.5311236E-03
-990.7227E-06,-1.4736156E-03
-990.4785E-06,-1.4018870E-03
-990.2344E-06,-1.3332532E-03
-989.9902E-06,-1.2538262E-03
-989.7461E-06,-1.1460899E-03
-989.5020E-06,-920.8503E-06
-989.2578E-06,-935.2181E-06
-989.0137E-06,-916.2711E-06
-988.7695E-06,-753.3241E-06
-988.5254E-06,-623.9311E-06
-988.2812E-06,-564.7623E-06
-988.0371E-06,-458.9123E-06
-987.7930E-06,-296.7198E-06
-987.5488E-06,-157.7421E-06
-987.3047E-06,-120.1994E-06
-987.0605E-06,-33.2780E-06
-986.8164E-06,+78.4378E-06
-986.5723E-06,+126.3612E-06
-986.3281E-06,+247.1096E-06
-986.0840E-06,+334.9603E-06
-985.8398E-06,+424.0808E-06
-985.5957E-06,+555.9045E-06
-985.3516E-06,+555.9045E-06
-985.1074E-06,+698.1839E-06
-984.8633E-06,+800.7383E-06
-984.6191E-06,+770.4216E-06
-984.3750E-06,+928.5686E-06
-984.1309E-06,+1.0421630E-03
-983.8867E-06,+1.1050001E-03
-983.6426E-06,+1.1528176E-03
-983.3984E-06,+1.3588879E-03
-983.1543E-06,+1.4397856E-03
-982.9102E-06,+1.4947448E-03
-982.6660E-06,+1.5453411E-03
-982.4219E-06,+1.5884721E-03
-982.1777E-06,+1.6926843E-03
-981.9336E-06,+1.7942864E-03
-981.6895E-06,+1.8624372E-03
-981.4453E-06,+1.8624372E-03
-981.2012E-06,+2.0218309E-03
-980.9570E-06,+2.1111938E-03
-980.7129E-06,+2.1673292E-03
-980.4687E-06,+2.2347087E-03
-980.2246E-06,+2.4072327E-03
-979.9805E-06,+2.5198471E-03
-979.7363E-06,+2.5885163E-03
-979.4922E-06,+2.6361360E-03
-979.2480E-06,+2.7559443E-03
-979.0039E-06,+2.8680542E-03
-978.7598E-06,+2.9641171E-03
-978.5156E-06,+3.0560394E-03
-978.2715E-06,+3.1950171E-03
-978.0273E-06,+3.2505085E-03
-977.7832E-06,+3.3097509E-03
-977.5391E-06,+3.3840283E-03
-977.2949E-06,+3.4654979E-03
-977.0508E-06,+3.4839756E-03
-976.8066E-06,+3.5103940E-03
-976.5625E-06,+3.5713234E-03
-976.3184E-06,+3.6911317E-03
-976.0742E-06,+3.8109400E-03
-975.8301E-06,+3.8573682E-03
-975.5859E-06,+3.9363688E-03
-975.3418E-06,+4.1145470E-03
-975.0977E-06,+4.2439400E-03
-974.8535E-06,+4.2488734E-03
-974.6094E-06,+4.2522426E-03
-974.3652E-06,+4.3117672E-03
-974.1211E-06,+4.4411602E-03
-973.8770E-06,+4.4908395E-03
-973.6328E-06,+4.5718215E-03
-973.3887E-06,+4.6712336E-03
-973.1445E-06,+4.6760260E-03
-972.9004E-06,+4.7411695E-03
-972.6562E-06,+4.8610238E-03
-972.4121E-06,+4.9850601E-03
-972.1680E-06,+5.0329835E-03
-971.9238E-06,+5.0391836E-03
-971.6797E-06,+5.0754443E-03
-971.4355E-06,+5.1032935E-03
-971.1914E-06,+5.0903657E-03
-970.9473E-06,+5.2485127E-03
-970.7031E-06,+5.3858280E-03
-970.4590E-06,+5.4240087E-03
-970.2148E-06,+5.3625825E-03
-969.9707E-06,+5.5590682E-03
-969.7266E-06,+5.5543096E-03
-969.4824E-06,+5.5752732E-03
-969.2383E-06,+5.6659640E-03
-968.9941E-06,+5.6851334E-03
-968.7500E-06,+5.7496466E-03
-968.5059E-06,+5.8452295E-03
-968.2617E-06,+5.9385090E-03
-968.0176E-06,+5.9624707E-03
-967.7734E-06,+5.9197231E-03
-967.5293E-06,+6.0108357E-03
-967.2852E-06,+6.1411396E-03
-967.0410E-06,+6.1651013E-03
-966.7969E-06,+6.2558765E-03
-966.5527E-06,+6.2779810E-03
-966.3086E-06,+6.3078698E-03
-966.0645E-06,+6.4040217E-03
-965.8203E-06,+6.5046607E-03
-965.5762E-06,+6.5367394E-03
-965.3320E-06,+6.5463241E-03
-965.0879E-06,+6.5533876E-03
-964.8437E-06,+6.5438029E-03
-964.5996E-06,+6.6915601E-03
-964.3555E-06,+6.8003346E-03
-964.1113E-06,+6.8310301E-03
-963.8672E-06,+6.8310301E-03
-963.6230E-06,+6.8352887E-03
-963.3789E-06,+6.8871640E-03
-963.1348E-06,+6.9606209E-03
-962.8906E-06,+6.9989596E-03
-962.6465E-06,+7.1014710E-03
-962.4023E-06,+7.0954933E-03
-962.1582E-06,+7.0589074E-03
-961.9141E-06,+7.0836850E-03
-961.6699E-06,+7.1411929E-03
-961.4258E-06,+7.2089604E-03
-961.1816E-06,+7.2711917E-03
-960.9375E-06,+7.3244150E-03
-960.6934E-06,+7.4298463E-03
-960.4492E-06,+7.4079503E-03
-960.2051E-06,+7.3752566E-03
-959.9609E-06,+7.3881001E-03
-959.7168E-06,+7.4935314E-03
-959.4727E-06,+7.5094220E-03
-959.2285E-06,+7.5532983E-03
-958.9844E-06,+7.6107465E-03
-958.7402E-06,+7.5867849E-03
-958.4961E-06,+7.6199601E-03
-958.2520E-06,+7.6641109E-03
