x-axis,1
second,Volt
-2.4750000E-03,+1.4873255278E+00
-2.4742000E-03,+1.4484728174E+00
-2.4734000E-03,+1.4092287459E+00
-2.4726000E-03,+1.3682486996E+00
-2.4718000E-03,+804.7463796E-03
-2.4710000E-03,+210.8356702E-03
-2.4702000E-03,+135.3140198E-03
-2.4694000E-03,+87.8427774E-03
-2.4686000E-03,+43.2656442E-03
-2.4678000E-03,+770.4538E-06
-2.4670000E-03,-40.5813242E-03
-2.4662000E-03,-81.8815750E-03
-2.4654000E-03,-124.0050336E-03
-2.4646000E-03,-167.2915340E-03
-2.4638000E-03,-210.8577533E-03
-2.4630000E-03,-253.7614805E-03
-2.4622000E-03,-297.0811055E-03
-2.4614000E-03,-339.0757462E-03
-2.4606000E-03,-381.1538119E-03
-2.4598000E-03,-423.6134239E-03
-2.4590000E-03,-465.7920903E-03
-2.4582000E-03,-508.5547311E-03
-2.4574000E-03,-551.7210015E-03
-2.4566000E-03,-594.1573036E-03
-2.4558000E-03,-636.2574524E-03
-2.4550000E-03,-679.4654352E-03
-2.4542000E-03,-720.6331876E-03
-2.4534000E-03,-759.8269587E-03
-2.4526000E-03,-768.0210050E-03
-2.4518000E-03,-738.6235297E-03
-2.4510000E-03,-699.8186660E-03
-2.4502000E-03,-659.3661597E-03
-2.4494000E-03,-618.1027140E-03
-2.4486000E-03,-577.9250193E-03
-2.4478000E-03,-538.1018806E-03
-2.4470000E-03,-497.0960708E-03
-2.4462000E-03,-456.9294176E-03
-2.4454000E-03,-416.8817677E-03
-2.4446000E-03,-377.5861690E-03
-2.4438000E-03,-338.1777013E-03
-2.4430000E-03,-298.3876872E-03
-2.4422000E-03,-257.9057369E-03
-2.4414000E-03,-218.1390327E-03
-2.4406000E-03,-178.3342965E-03
-2.4398000E-03,-138.4510428E-03
-2.4390000E-03,-99.4621535E-03
-2.4382000E-03,-60.8916156E-03
-2.4374000E-03,-23.5368736E-03
-2.4366000E-03,+13.6841432E-03
-2.4358000E-03,+51.5750132E-03
-2.4350000E-03,+90.5467268E-03
-2.4342000E-03,+129.6448047E-03
-2.4334000E-03,+168.8962372E-03
-2.4326000E-03,+209.2027498E-03
-2.4318000E-03,+248.1388851E-03
-2.4310000E-03,+287.0799278E-03
-2.4302000E-03,+326.5485106E-03
-2.4294000E-03,+364.9203007E-03
-2.4286000E-03,+402.8626979E-03
-2.4278000E-03,+440.7118554E-03
-2.4270000E-03,+486.8642477E-03
-2.4262000E-03,+1.4683647574E+00
-2.4254000E-03,+1.5302979579E+00
-2.4246000E-03,+1.4932572861E+00
-2.4238000E-03,+1.4551063267E+00
-2.4230000E-03,+1.4158279037E+00
-2.4222000E-03,+1.3747693399E+00
-2.4214000E-03,+990.0491120E-03
-2.4206000E-03,+228.3904851E-03
-2.4198000E-03,+143.3632993E-03
-2.4190000E-03,+96.2257567E-03
-2.4182000E-03,+51.3676777E-03
-2.4174000E-03,+7.6603721E-03
-2.4166000E-03,-33.3761087E-03
-2.4158000E-03,-74.8076311E-03
-2.4150000E-03,-116.7887766E-03
-2.4142000E-03,-159.7685677E-03
-2.4134000E-03,-203.2452279E-03
-2.4126000E-03,-245.8459262E-03
-2.4118000E-03,-289.2256663E-03
-2.4110000E-03,-331.8226841E-03
-2.4102000E-03,-374.3792163E-03
-2.4094000E-03,-416.3370519E-03
-2.4086000E-03,-458.7893030E-03
-2.4078000E-03,-501.6415030E-03
-2.4070000E-03,-544.8114538E-03
-2.4062000E-03,-586.5742223E-03
-2.4054000E-03,-628.9405947E-03
-2.4046000E-03,-672.0884625E-03
-2.4038000E-03,-713.3273714E-03
-2.4030000E-03,-754.5454242E-03
-2.4022000E-03,-769.2748328E-03
-2.4014000E-03,-744.9086172E-03
-2.4006000E-03,-705.8866032E-03
-2.3998000E-03,-666.0107105E-03
-2.3990000E-03,-625.5250797E-03
-2.3982000E-03,-584.7854935E-03
-2.3974000E-03,-544.8580736E-03
-2.3966000E-03,-503.8485832E-03
-2.3958000E-03,-463.5322559E-03
-2.3950000E-03,-423.5520821E-03
-2.3942000E-03,-384.1853268E-03
-2.3934000E-03,-344.4738303E-03
-2.3926000E-03,-305.1929537E-03
-2.3918000E-03,-264.6619299E-03
-2.3910000E-03,-224.8167081E-03
-2.3902000E-03,-185.7566622E-03
-2.3894000E-03,-145.3115170E-03
-2.3886000E-03,-106.5176948E-03
-2.3878000E-03,-67.5840131E-03
-2.3870000E-03,-29.9863572E-03
-2.3862000E-03,+7.3953752E-03
-2.3854000E-03,+45.5929545E-03
-2.3846000E-03,+83.5316711E-03
-2.3838000E-03,+123.3265926E-03
-2.3830000E-03,+162.5399932E-03
-2.3822000E-03,+202.3938028E-03
-2.3814000E-03,+240.9336697E-03
-2.3806000E-03,+279.9311469E-03
-2.3798000E-03,+320.1517809E-03
-2.3790000E-03,+358.3358650E-03
-2.3782000E-03,+396.1923835E-03
-2.3774000E-03,+434.4868829E-03
-2.3766000E-03,+467.6397072E-03
-2.3758000E-03,+1.3041390898E+00
-2.3750000E-03,+1.5320707378E+00
-2.3742000E-03,+1.5002502587E+00
-2.3734000E-03,+1.4622367051E+00
-2.3726000E-03,+1.4225239817E+00
-2.3718000E-03,+1.3821917055E+00
-2.3710000E-03,+1.1677626288E+00
-2.3702000E-03,+253.7271290E-03
-2.3694000E-03,+151.9634288E-03
-2.3686000E-03,+103.7928891E-03
-2.3678000E-03,+58.6808548E-03
-2.3670000E-03,+14.9625077E-03
-2.3662000E-03,-26.3733214E-03
-2.3654000E-03,-67.4453805E-03
-2.3646000E-03,-110.1564942E-03
-2.3638000E-03,-152.4995567E-03
-2.3630000E-03,-196.0927664E-03
-2.3622000E-03,-238.1769663E-03
-2.3614000E-03,-281.9051281E-03
-2.3606000E-03,-324.4457114E-03
-2.3598000E-03,-367.0734002E-03
-2.3590000E-03,-409.1845905E-03
-2.3582000E-03,-451.4945284E-03
-2.3574000E-03,-494.2645303E-03
-2.3566000E-03,-537.2811265E-03
-2.3558000E-03,-579.4107193E-03
-2.3550000E-03,-621.9451684E-03
-2.3542000E-03,-665.0255602E-03
-2.3534000E-03,-706.3356257E-03
-2.3526000E-03,-748.2308926E-03
-2.3518000E-03,-769.9532738E-03
-2.3510000E-03,-750.9434298E-03
-2.3502000E-03,-712.7667068E-03
-2.3494000E-03,-673.3692806E-03
-2.3486000E-03,-632.0076880E-03
-2.3478000E-03,-591.8974693E-03
-2.3470000E-03,-551.7786628E-03
