x-axis,2
second,Volt
-80.0000E-06,
-79.8050E-06,+6.9510230E-03
-79.6100E-06,+6.7110733E-03
-79.4150E-06,+7.0194420E-03
-79.2200E-06,+7.2385182E-03
-79.0250E-06,+6.8996121E-03
-78.8300E-06,+6.7259554E-03
-78.6350E-06,+6.8001726E-03
-78.4400E-06,+6.7256654E-03
-78.2450E-06,+6.8585414E-03
-78.0500E-06,+6.6749310E-03
-77.8550E-06,+6.8219159E-03
-77.6600E-06,+7.2817149E-03
-77.4650E-06,+6.9106287E-03
-77.2700E-06,+6.9133346E-03
-77.0750E-06,+6.9638757E-03
-76.8800E-06,+6.8589279E-03
-76.6850E-06,+7.0227277E-03
-76.4900E-06,+7.0425383E-03
-76.2950E-06,+6.9166202E-03
-76.1000E-06,+6.9986651E-03
-75.9050E-06,+7.1597590E-03
-75.7100E-06,+6.8878224E-03
-75.5150E-06,+6.8684950E-03
-75.3200E-06,+6.6066086E-03
-75.1250E-06,+6.9203891E-03
-74.9300E-06,+6.7796855E-03
-74.7350E-06,+6.8567053E-03
-74.5400E-06,+6.8581548E-03
-74.3450E-06,+6.8279074E-03
-74.1500E-06,+6.8416299E-03
-73.9550E-06,+6.8927509E-03
-73.7600E-06,+7.1148228E-03
-73.5650E-06,+6.8832804E-03
-73.3700E-06,+6.7241193E-03
-73.1750E-06,+6.9203891E-03
-72.9800E-06,+6.9115951E-03
-72.7850E-06,+7.2243125E-03
-72.5900E-06,+6.8881123E-03
-72.3950E-06,+6.8741966E-03
-72.2000E-06,+7.0015642E-03
-72.0050E-06,+6.8012356E-03
-71.8100E-06,+7.0837056E-03
-71.6150E-06,+6.8014289E-03
-71.4200E-06,+6.7862569E-03
-71.2250E-06,+6.9305360E-03
-71.0300E-06,+6.8951668E-03
-70.8350E-06,+6.8115758E-03
-70.6400E-06,+6.9647455E-03
-70.4450E-06,+7.0194420E-03
-70.2500E-06,+6.8769024E-03
-70.0550E-06,+7.0595464E-03
-69.8600E-06,+6.9216453E-03
-69.6650E-06,+6.8470416E-03
-69.4700E-06,+6.8302267E-03
-69.2750E-06,+6.7483751E-03
-69.0800E-06,+6.9782746E-03
-68.8850E-06,+6.8459785E-03
-68.6900E-06,+6.6743512E-03
-68.4950E-06,+6.9031877E-03
-68.3000E-06,+6.9252209E-03
-68.1050E-06,+6.8491676E-03
-67.9100E-06,+7.1040961E-03
-67.7150E-06,+6.9813670E-03
-67.5200E-06,+6.8623102E-03
-67.3250E-06,+7.0957853E-03
-67.1300E-06,+6.7524339E-03
-66.9350E-06,+7.0241772E-03
-66.7400E-06,+6.8374745E-03
-66.5450E-06,+6.7729210E-03
-66.3500E-06,+7.1189782E-03
-66.1550E-06,+7.0655379E-03
-65.9600E-06,+7.0298788E-03
-65.7650E-06,+6.9748923E-03
-65.5700E-06,+6.7720512E-03
-65.3750E-06,+6.9252209E-03
-65.1800E-06,+6.9650354E-03
-64.9850E-06,+6.9473508E-03
-64.7900E-06,+6.8038448E-03
-64.5950E-06,+7.0493029E-03
-64.4000E-06,+6.9614598E-03
-64.2050E-06,+6.9967323E-03
-64.0100E-06,+6.8785452E-03
-63.8150E-06,+6.9976020E-03
-63.6200E-06,+7.4172967E-03
-63.4250E-06,+7.0827393E-03
-63.2300E-06,+6.5755881E-03
-63.0350E-06,+6.9347880E-03
-62.8400E-06,+6.9858123E-03
-62.6450E-06,+6.7524339E-03
-62.4500E-06,+6.8425963E-03
-62.2550E-06,+6.8414366E-03
-62.0600E-06,+6.7696353E-03
-61.8650E-06,+7.0176059E-03
-61.6700E-06,+6.8490709E-03
-61.4750E-06,+6.7735008E-03
-61.2800E-06,+6.9018348E-03
-61.0850E-06,+6.7667362E-03
-60.8900E-06,+6.7469256E-03
-60.6950E-06,+7.1161757E-03
-60.5000E-06,+6.8454954E-03
-60.3050E-06,+7.1164656E-03
-60.1100E-06,+7.0179925E-03
-59.9150E-06,+6.9880350E-03
-59.7200E-06,+6.8340922E-03
-59.5250E-06,+6.7995928E-03
-59.3300E-06,+6.6966743E-03
-59.1350E-06,+6.8782553E-03
-58.9400E-06,+7.0094884E-03
-58.7450E-06,+6.8475247E-03
-58.5500E-06,+6.9575943E-03
-58.3550E-06,+6.8578649E-03
-58.1600E-06,+7.4181664E-03
-57.9650E-06,+6.9385568E-03
-57.7700E-06,+6.9252209E-03
-57.5750E-06,+6.9947996E-03
-57.3800E-06,+6.9391366E-03
-57.1850E-06,+7.0840922E-03
-56.9900E-06,+6.9418425E-03
-56.7950E-06,+6.8938139E-03
-56.6000E-06,+6.9880350E-03
-56.4050E-06,+7.1129867E-03
-56.2100E-06,+6.8145715E-03
-56.0150E-06,+7.2017961E-03
-55.8200E-06,+6.8098363E-03
-55.6250E-06,+6.9807872E-03
-55.4300E-06,+6.8082901E-03
-55.2350E-06,+6.7738873E-03
-55.0400E-06,+6.8437559E-03
