x-axis,1,3,4
second,Volt,Volt,Volt
-49.00000E-06,-3.52135673E-03,+323.86959344E-03,-4.78756488E-03
-48.98698E-06,-3.52135673E-03,+323.86959344E-03,-4.46608034E-03
-48.97396E-06,-4.80796384E-03,+323.86959344E-03,-5.75268744E-03
-48.96094E-06,-5.12939692E-03,+323.86959344E-03,-6.07412052E-03
-48.94792E-06,-5.12939692E-03,+259.53666531E-03,-4.78746196E-03
-48.93490E-06,-5.12939692E-03,+307.80179884E-03,-4.46608034E-03
-48.92188E-06,-2.55597687E-03,+259.53409240E-03,-4.46608034E-03
-48.90885E-06,-3.20005230E-03,+243.46758425E-03,-4.46608034E-03
-48.89583E-06,-3.52135673E-03,+243.46758425E-03,-5.75284182E-03
-48.88281E-06,-4.80814394E-03,+243.46758425E-03,-6.07412052E-03
-48.86979E-06,-5.12939692E-03,+243.46758425E-03,-6.07412052E-03
-48.85677E-06,-3.84255825E-03,+243.46758425E-03,-6.07412052E-03
-48.84375E-06,-6.09508552E-03,+243.46758425E-03,-6.07412052E-03
-48.83073E-06,-5.45054698E-03,+243.46758425E-03,-4.78723040E-03
-48.81771E-06,-3.84248106E-03,+243.46758425E-03,-4.46608034E-03
-48.80469E-06,-3.52135673E-03,+179.12050514E-03,-5.75302192E-03
-48.79167E-06,-4.80832404E-03,+163.06557506E-03,-6.07412052E-03
-48.77865E-06,-3.84240388E-03,+163.06557506E-03,-4.78712748E-03
-48.76563E-06,-3.52135673E-03,+163.06557506E-03,-4.46608034E-03
-48.75260E-06,-4.80840123E-03,+163.06557506E-03,-4.46608034E-03
-48.73958E-06,-5.12939692E-03,+163.06557506E-03,-4.46608034E-03
-48.72656E-06,-3.84230096E-03,+163.06557506E-03,-5.75317630E-03
-48.71354E-06,-4.80847842E-03,+163.06557506E-03,-4.78699884E-03
-48.70052E-06,-3.84224950E-03,+163.06557506E-03,-4.46608034E-03
-48.68750E-06,-2.23418359E-03,+163.06557506E-03,-5.75325348E-03
-48.67448E-06,-4.48771429E-03,+163.06557506E-03,-6.07412052E-03
-48.66146E-06,-5.12939692E-03,+163.06557506E-03,-6.07412052E-03
-48.64844E-06,-5.12939692E-03,+98.70305852E-03,-6.07412052E-03
-48.63542E-06,-6.41667298E-03,+82.66356587E-03,-6.07412052E-03
-48.62240E-06,-5.45013531E-03,+147.02865533E-03,-4.78681873E-03
-48.60938E-06,-5.12939692E-03,+98.69919916E-03,-4.46608034E-03
-48.59635E-06,-5.12939692E-03,+82.66356587E-03,-5.75343359E-03
-48.58333E-06,-2.55463896E-03,+82.66356587E-03,-4.78674155E-03
-48.57031E-06,-3.20072125E-03,+82.66356587E-03,-4.46608034E-03
-48.55729E-06,-3.52135673E-03,+82.66356587E-03,-4.46608034E-03
-48.54427E-06,-3.52135673E-03,+82.66356587E-03,-5.75353650E-03
-48.53125E-06,-3.52135673E-03,+82.66356587E-03,-6.07412052E-03
-48.51823E-06,-4.80886435E-03,+82.66356587E-03,-6.07412052E-03
-48.50521E-06,-5.12939692E-03,+18.28689835E-03,-6.07412052E-03
-48.49219E-06,-3.84183784E-03,+2.26155668E-03,-6.07412052E-03
-48.47917E-06,-4.80894154E-03,+66.64079712E-03,-6.07412052E-03
-48.46615E-06,-3.84178638E-03,+18.28303899E-03,-6.07412052E-03
-48.45313E-06,-4.80899300E-03,+2.26155668E-03,-7.36175679E-03
-48.44010E-06,-5.12939692E-03,+2.26155668E-03,-7.68216071E-03
-48.42708E-06,-5.12939692E-03,+2.26155668E-03,-6.39447298E-03
-48.41406E-06,-5.12939692E-03,+2.26155668E-03,-6.07412052E-03
-48.40104E-06,-3.84165773E-03,+2.26155668E-03,-7.36185971E-03
-48.38802E-06,-4.80912164E-03,+2.26155668E-03,-7.68216071E-03
-48.37500E-06,-6.41718756E-03,+2.26155668E-03,-7.68216071E-03
-48.36198E-06,-5.44962073E-03,+2.26155668E-03,-6.39434434E-03
-48.34896E-06,-5.12939692E-03,+2.26155668E-03,-6.07412052E-03
-48.33594E-06,-5.12939692E-03,-62.13183473E-03,-6.07412052E-03
-48.32292E-06,-3.84150336E-03,-78.14045250E-03,-7.36201408E-03
-48.30990E-06,-6.09719530E-03,-78.14045250E-03,-8.97007999E-03
-48.29688E-06,-6.73743710E-03,-78.14045250E-03,-8.00225588E-03
-48.28385E-06,-5.44946635E-03,-78.14045250E-03,-7.68216071E-03
-48.27083E-06,-6.41739339E-03,-78.14045250E-03,-7.68216071E-03
-48.25781E-06,-4.16139269E-03,-78.14045250E-03,-6.39413850E-03
-48.24479E-06,-4.80940466E-03,-78.14045250E-03,-7.36216846E-03
-48.23177E-06,-6.41747058E-03,-78.14045250E-03,-7.68216071E-03
-48.21875E-06,-5.44933771E-03,-142.54542199E-03,-7.68216071E-03
-48.20573E-06,-5.12939692E-03,-158.54246169E-03,-6.39403559E-03
-48.19271E-06,-5.12939692E-03,-158.54246169E-03,-6.07412052E-03
-48.17969E-06,-5.12939692E-03,-158.54246169E-03,-6.07412052E-03
-48.16667E-06,-5.12939692E-03,-158.54246169E-03,-7.36232283E-03
-48.15365E-06,-5.12939692E-03,-158.54246169E-03,-8.97038874E-03
-48.14063E-06,-6.41765068E-03,-158.54246169E-03,-8.00194713E-03
-48.12760E-06,-6.73743710E-03,-158.54246169E-03,-7.68216071E-03
-48.11458E-06,-5.44913188E-03,-158.54246169E-03,-7.68216071E-03
-48.10156E-06,-5.12939692E-03,-158.54246169E-03,-7.68216071E-03
-48.08854E-06,-6.41775360E-03,-158.54246169E-03,-7.68216071E-03
-48.07552E-06,-6.73743710E-03,-158.54246169E-03,-8.97054312E-03
-48.06250E-06,-5.44902896E-03,-158.54246169E-03,-9.29020089E-03
