x-axis,1,3,4
second,Volt,Volt,Volt
-50.00000E-06,-3.52135673E-03,-522.73853868E-03,-2.01005023E-03
-49.98698E-06,-1.91331655E-03,-522.73853868E-03,-2.01005023E-03
-49.97396E-06,-1.91331655E-03,-522.73853868E-03,-2.01005023E-03
-49.96094E-06,-1.91339374E-03,-522.73853868E-03,-2.01014671E-03
-49.94792E-06,-3.52145965E-03,-522.73853868E-03,-4.02010046E-03
-49.93490E-06,-5.12926827E-03,-522.73853868E-03,-4.02010046E-03
-49.92188E-06,-3.52151111E-03,-522.73853868E-03,-4.02010046E-03
-49.90885E-06,-5.12921681E-03,-522.73853868E-03,-4.02010046E-03
-49.89583E-06,-3.52135673E-03,-522.73853868E-03,-4.02010046E-03
-49.88281E-06,-3.52112517E-03,-522.73853868E-03,-4.02010046E-03
-49.86979E-06,-1.91357384E-03,-522.73853868E-03,-4.02010046E-03
-49.85677E-06,-3.52107371E-03,-522.73853868E-03,-4.02010046E-03
-49.84375E-06,-1.91331655E-03,-522.73853868E-03,-4.02010046E-03
-49.83073E-06,-1.91365103E-03,-522.73853868E-03,-4.02010046E-03
-49.81771E-06,-3.52135673E-03,-522.73853868E-03,-4.02010046E-03
-49.80469E-06,-3.52174267E-03,-522.73853868E-03,-4.02058288E-03
-49.79167E-06,-5.12898525E-03,-522.73853868E-03,-6.03015069E-03
-49.77865E-06,-3.52091934E-03,-522.73853868E-03,-6.02960395E-03
-49.76563E-06,-1.91377967E-03,-522.71538253E-03,-4.02010046E-03
-49.75260E-06,-3.52135673E-03,-442.36097209E-03,-4.02071152E-03
-49.73958E-06,-3.52187131E-03,-522.71280963E-03,-6.03015069E-03
-49.72656E-06,-5.12885661E-03,-442.33652949E-03,-6.03082608E-03
-49.71354E-06,-3.52135673E-03,-442.36483145E-03,-8.03949337E-03
-49.70052E-06,-3.52135673E-03,-522.70895027E-03,-6.03015069E-03
-49.68750E-06,-3.52073923E-03,-442.33652949E-03,-6.03015069E-03
-49.67448E-06,-1.91395977E-03,-442.33652949E-03,-6.02934666E-03
-49.66146E-06,-3.52202569E-03,-442.33652949E-03,-4.02093665E-03
-49.64844E-06,-5.12939692E-03,-442.33652949E-03,-6.03015069E-03
-49.63542E-06,-5.12867650E-03,-442.33652949E-03,-6.03015069E-03
-49.62240E-06,-3.52135673E-03,-442.33652949E-03,-6.03015069E-03
-49.60938E-06,-3.52135673E-03,-442.33652949E-03,-6.03015069E-03
-49.59635E-06,-3.52215433E-03,-442.33652949E-03,-6.03114769E-03
-49.58333E-06,-5.12939692E-03,-442.33652949E-03,-8.04020092E-03
-49.57031E-06,-5.12854786E-03,-442.33652949E-03,-8.04020092E-03
-49.55729E-06,-3.52223152E-03,-442.33652949E-03,-8.03910743E-03
-49.54427E-06,-5.12939692E-03,-442.29150365E-03,-6.03127634E-03
-49.53125E-06,-5.12939692E-03,-361.98083260E-03,-8.03904311E-03
-49.51823E-06,-5.12939692E-03,-442.28893074E-03,-6.03134066E-03
-49.50521E-06,-5.12939692E-03,-361.93452030E-03,-8.04020092E-03
-49.49219E-06,-5.12839348E-03,-361.93452030E-03,-8.04020092E-03
-49.47917E-06,-3.52238589E-03,-361.98597841E-03,-8.04148737E-03
-49.46615E-06,-5.12834202E-03,-442.28378493E-03,-10.04893253E-03
-49.45313E-06,-3.52243735E-03,-361.93452030E-03,-8.03885014E-03
-49.44010E-06,-5.12939692E-03,-361.93452030E-03,-6.03153363E-03
-49.42708E-06,-5.12826484E-03,-361.93452030E-03,-8.04020092E-03
-49.41406E-06,-3.52135673E-03,-361.93452030E-03,-8.04020092E-03
-49.40104E-06,-3.52135673E-03,-361.93452030E-03,-8.04020092E-03
-49.38802E-06,-3.52256600E-03,-361.93452030E-03,-8.04171250E-03
-49.37500E-06,-5.12816192E-03,-361.93452030E-03,-10.04870741E-03
-49.36198E-06,-3.52261746E-03,-361.93452030E-03,-8.04177682E-03
-49.34896E-06,-5.12811046E-03,-361.93452030E-03,-10.05025115E-03
-49.33594E-06,-3.52266891E-03,-361.93452030E-03,-10.04861092E-03
-49.32292E-06,-5.12805900E-03,-361.86762476E-03,-8.04187331E-03
-49.30990E-06,-3.52272037E-03,-281.53251112E-03,-10.05025115E-03
-49.29688E-06,-5.12939692E-03,-281.53251112E-03,-10.05025115E-03
-49.28385E-06,-5.12939692E-03,-281.60326601E-03,-10.05025115E-03
-49.27083E-06,-5.12795609E-03,-361.86247895E-03,-10.05025115E-03
-49.25781E-06,-3.52282329E-03,-281.53251112E-03,-10.05025115E-03
-49.24479E-06,-5.12939692E-03,-281.53251112E-03,-10.05211651E-03
-49.23177E-06,-5.12939692E-03,-281.53251112E-03,-12.06030138E-03
-49.21875E-06,-5.12785317E-03,-281.53251112E-03,-12.05837170E-03
-49.20573E-06,-3.52135673E-03,-281.53251112E-03,-10.05025115E-03
-49.19271E-06,-3.52295193E-03,-281.53251112E-03,-10.05224515E-03
-49.17969E-06,-5.12777599E-03,-281.53251112E-03,-12.06030138E-03
-49.16667E-06,-3.52300339E-03,-281.53251112E-03,-12.05824305E-03
-49.15365E-06,-5.12939692E-03,-281.53251112E-03,-10.05234163E-03
-49.14063E-06,-5.12939692E-03,-281.53251112E-03,-12.06030138E-03
-49.12760E-06,-5.12939692E-03,-281.53251112E-03,-12.06030138E-03
-49.11458E-06,-5.12939692E-03,-281.44503233E-03,-12.06030138E-03
-49.10156E-06,-5.12762161E-03,-201.21926716E-03,-12.05808225E-03
-49.08854E-06,-3.52135673E-03,-281.44245943E-03,-10.05025115E-03
-49.07552E-06,-3.52135673E-03,-201.22184007E-03,-10.05253460E-03
-49.06250E-06,-3.52506172E-03,-281.43988652E-03,-12.06261699E-03
