x-axis,1,3
second,Volt,Volt
-249.00000E-06,+2.66897479E-03,+1.70828824688E+00
-248.93490E-06,+2.69709817E-03,+1.70507219353E+00
-248.86979E-06,+1.92927866E-03,+1.70416764938E+00
-248.80469E-06,+2.83380271E-03,+1.69984598623E+00
-248.73958E-06,+3.12323127E-03,+1.69411739019E+00
-248.67448E-06,+2.46393888E-03,+1.69160482338E+00
-248.60938E-06,+2.78557638E-03,+1.68999681681E+00
-248.54427E-06,+3.41668974E-03,+1.68999681681E+00
-248.47917E-06,+2.38352581E-03,+1.68818768026E+00
-248.41406E-06,+1.84083068E-03,+1.68225797436E+00
-248.34896E-06,+1.90515030E-03,+1.67562485025E+00
-248.28385E-06,+2.04988315E-03,+1.67240887730E+00
-248.21875E-06,+2.56044396E-03,+1.66879053989E+00
-248.15365E-06,+2.75739318E-03,+1.66507239127E+00
-248.08854E-06,+2.37952773E-03,+1.66899172212E+00
-248.02344E-06,+2.58053308E-03,+1.66738375172E+00
-247.95833E-06,+2.56443432E-03,+1.66376534999E+00
-247.89323E-06,+2.37952870E-03,+1.65642889612E+00
-247.82813E-06,+2.76145574E-03,+1.65301172084E+00
-247.76302E-06,+2.52417745E-03,+1.65160503720E+00
-247.69792E-06,+1.30213523E-03,+1.64939323871E+00
-247.63281E-06,+1.66398344E-03,+1.63974556106E+00
-247.56771E-06,+2.34334532E-03,+1.64065018562E+00
-247.50260E-06,+2.69714400E-03,+1.64225812385E+00
-247.43750E-06,+2.81364460E-03,+1.64044885866E+00
-247.37240E-06,+2.35945357E-03,+1.63542372505E+00
-247.30729E-06,+2.95441540E-03,+1.63039859144E+00
-247.24219E-06,+2.95838244E-03,+1.62627810247E+00
-247.17708E-06,+2.54435131E-03,+1.62286088699E+00
-247.11198E-06,+2.50010955E-03,+1.61783575338E+00
-247.04688E-06,+2.12622900E-03,+1.61733390333E+00
-246.98177E-06,+2.13032565E-03,+1.62034830009E+00
-246.91667E-06,+2.63679721E-03,+1.61622783123E+00
-246.85156E-06,+2.36341836E-03,+1.61100125809E+00
-246.78646E-06,+2.03378150E-03,+1.60095099087E+00
-246.72135E-06,+1.97752444E-03,+1.59180540045E+00
-246.65625E-06,+2.35946595E-03,+1.58879110420E+00
-246.59115E-06,+2.52017375E-03,+1.59019749840E+00
-246.52604E-06,+1.67996481E-03,+1.58426767591E+00
-246.46094E-06,+1.71632137E-03,+1.57763466838E+00
-246.39583E-06,+3.06298804E-03,+1.57532362551E+00
-246.33073E-06,+2.82561777E-03,+1.57512208951E+00
-246.26563E-06,+1.82077195E-03,+1.56919225094E+00
-246.20052E-06,+2.02571604E-03,+1.56527338642E+00
-246.13542E-06,+2.13840751E-03,+1.56235767526E+00
-246.07031E-06,+2.94636409E-03,+1.55341370928E+00
-246.00521E-06,+2.72116719E-03,+1.55090114248E+00
-245.94010E-06,+2.09809082E-03,+1.54929330073E+00
-245.87500E-06,+1.83277197E-03,+1.54748384257E+00
-245.80990E-06,+2.13841716E-03,+1.53883977657E+00
