x-axis,2,3,4
second,Volt,Volt,Volt
-502.0000E-06,,,
-501.8698E-06,,,
-501.7396E-06,,,
-501.6094E-06,-728.7682E-06,+208.5729567E-03,+2.5251322012E+00
-501.4792E-06,-653.3912E-06,+208.1002800E-03,+2.5246139843E+00
-501.3490E-06,-630.2757E-06,+207.1210687E-03,+2.5239631035E+00
-501.2188E-06,-668.7182E-06,+206.6941249E-03,+2.5232375999E+00
-501.0885E-06,-697.1100E-06,+206.6607072E-03,+2.5228437575E+00
-500.9583E-06,-661.4310E-06,+206.6541124E-03,+2.5223048086E+00
-500.8281E-06,-679.0200E-06,+206.7293015E-03,+2.5215129724E+00
-500.6979E-06,-701.6325E-06,+206.7156692E-03,+2.5206838253E+00
-500.5677E-06,-621.2290E-06,+206.6316865E-03,+2.5195230136E+00
-500.4375E-06,-672.4889E-06,+205.7065426E-03,+2.5187063144E+00
-500.3073E-06,-714.6975E-06,+205.0562443E-03,+2.5179227645E+00
-500.1771E-06,-671.7320E-06,+204.9801802E-03,+2.5171226409E+00
-500.0469E-06,-667.4621E-06,+204.9559958E-03,+2.5160654693E+00
-499.9167E-06,-676.5069E-06,+204.9753445E-03,+2.5147554150E+00
-499.7865E-06,-696.6081E-06,+204.9388465E-03,+2.5136733867E+00
-499.6563E-06,-675.7519E-06,+204.0629381E-03,+2.5124089259E+00
-499.5260E-06,-697.8652E-06,+203.4403502E-03,+2.5105599130E+00
-499.3958E-06,-744.5983E-06,+203.3713239E-03,+2.5085533798E+00
-499.2656E-06,-726.0029E-06,+203.3933088E-03,+2.5065178210E+00
-499.1354E-06,-651.6299E-06,+203.2182997E-03,+2.5046439576E+00
-499.0052E-06,-712.4411E-06,+202.3274404E-03,+2.5028820202E+00
-498.8750E-06,-756.4060E-06,+201.7928010E-03,+2.5011864178E+00
-498.7448E-06,-687.5587E-06,+201.7272899E-03,+2.4990637769E+00
-498.6146E-06,-711.6862E-06,+201.7193761E-03,+2.4962156313E+00
-498.4844E-06,-805.9074E-06,+201.3042761E-03,+2.4936370145E+00
-498.3542E-06,-747.3555E-06,+200.4165091E-03,+2.4915558674E+00
-498.2240E-06,-691.3307E-06,+200.0555574E-03,+2.4895203072E+00
-498.0938E-06,-729.2734E-06,+200.0946925E-03,+2.4872484314E+00
-497.9635E-06,-759.9245E-06,+199.9526563E-03,+2.4851299786E+00
-497.8333E-06,-736.3039E-06,+198.9892257E-03,+2.4821657082E+00
-497.7031E-06,-784.8031E-06,+198.3437993E-03,+2.4783764870E+00
-497.5729E-06,-808.9180E-06,+198.3130362E-03,+2.4745707120E+00
-497.4427E-06,-729.7675E-06,+198.2180470E-03,+2.4713702455E+00
-497.3125E-06,-769.4783E-06,+197.3236431E-03,+2.4679375343E+00
-497.1823E-06,-838.8205E-06,+196.7270282E-03,+2.4644717215E+00
-497.0521E-06,-763.9364E-06,+196.6166721E-03,+2.4617521700E+00
-496.9219E-06,-698.1135E-06,+196.1325257E-03,+2.4596337225E+00
-496.7917E-06,-761.4381E-06,+195.3014847E-03,+2.4568684454E+00
-496.6615E-06,-842.3398E-06,+194.9739609E-03,+2.4532574732E+00
-496.5313E-06,-796.6008E-06,+194.8996457E-03,+2.4494226682E+00
-496.4010E-06,-750.1242E-06,+194.0368825E-03,+2.4453888484E+00
-496.2708E-06,-846.1151E-06,+193.4191720E-03,+2.4408450828E+00
-496.1406E-06,-810.1656E-06,+193.3039838E-03,+2.4364755186E+00
-496.0104E-06,-754.1446E-06,+192.6478883E-03,+2.4324624608E+00
-495.8802E-06,-800.1302E-06,+191.8938307E-03,+2.4280596401E+00
-495.7500E-06,-835.3017E-06,+191.6933735E-03,+2.4241254176E+00
-495.6198E-06,-807.6590E-06,+191.2619763E-03,+2.4200708289E+00
-495.4896E-06,-809.6750E-06,+190.3302263E-03,+2.4154524493E+00
-495.3594E-06,-877.2673E-06,+189.9605211E-03,+2.4100214582E+00
-495.2292E-06,-856.6513E-06,+189.9332538E-03,+2.4046818070E+00
-495.0990E-06,-807.1576E-06,+189.4490924E-03,+2.3998686409E+00
-494.9688E-06,-848.1215E-06,+188.8291298E-03,+2.3947403083E+00
-494.8385E-06,-893.5944E-06,+188.5640288E-03,+2.3898152341E+00
-494.7083E-06,-854.3900E-06,+187.6348365E-03,+2.3847532396E+00
-494.5781E-06,-899.6322E-06,+186.9424035E-03,+2.3792020650E+00
-494.4479E-06,-964.4499E-06,+186.7230041E-03,+2.3733689976E+00
-494.3177E-06,-933.7872E-06,+185.7942559E-03,+2.3679920520E+00
-494.1875E-06,-856.6502E-06,+185.1809789E-03,+2.3625154800E+00
-494.0573E-06,-871.4881E-06,+184.9479333E-03,+2.3574785062E+00
-493.9271E-06,-928.5216E-06,+183.9492683E-03,+2.3521511403E+00
-493.7969E-06,-894.3383E-06,+183.3474405E-03,+2.3470478283E+00
-493.6667E-06,-881.0319E-06,+182.8949436E-03,+2.3414841322E+00
-493.5365E-06,-918.2198E-06,+182.0713570E-03,+2.3357381836E+00
-493.4063E-06,-926.0031E-06,+181.5732454E-03,+2.3297433888E+00
-493.2760E-06,-937.5647E-06,+180.6590066E-03,+2.3235911282E+00
-493.1458E-06,-1.0149601E-03,+180.1046630E-03,+2.3180732501E+00
-493.0156E-06,-1.0051422E-03,+179.4762540E-03,+2.3124930258E+00
-492.8854E-06,-982.0352E-06,+178.6874522E-03,+2.3072197381E+00
-492.7552E-06,-968.2127E-06,+178.2926577E-03,+2.3017141129E+00
-492.6250E-06,-987.3157E-06,+177.2957257E-03,+2.2952466531E+00
-492.4948E-06,-1.0071608E-03,+176.7071153E-03,+2.2883398468E+00
-492.3646E-06,-1.0214839E-03,+175.9850221E-03,+2.2813957403E+00
-492.2344E-06,-1.0282657E-03,+175.1720633E-03,+2.2741199161E+00
-492.1042E-06,-1.0202240E-03,+174.7337250E-03,+2.2672546860E+00
-491.9740E-06,-1.0559113E-03,+173.8067261E-03,+2.2606588091E+00
-491.8438E-06,-1.0262459E-03,+173.2211743E-03,+2.2536275685E+00
-491.7135E-06,-1.0089212E-03,+172.2633670E-03,+2.2459081225E+00
-491.5833E-06,-1.0518907E-03,+171.6030765E-03,+2.2375958603E+00
-491.4531E-06,-1.0842982E-03,+170.7591800E-03,+2.2291634476E+00
-491.3229E-06,-1.0589126E-03,+170.0614707E-03,+2.2205692997E+00
-491.1927E-06,-1.0971211E-03,+169.7172029E-03,+2.2123940146E+00
-491.0625E-06,-1.0724754E-03,+168.7378563E-03,+2.2050478779E+00
-490.9323E-06,-1.0528912E-03,+168.1628893E-03,+2.1985972348E+00
-490.8021E-06,-1.0556518E-03,+167.1514009E-03,+2.1921505485E+00
-490.6719E-06,-1.1498939E-03,+166.4053890E-03,+2.1842568071E+00
-490.5417E-06,-1.1639355E-03,+165.5799673E-03,+2.1758534436E+00
-490.4115E-06,-1.1373100E-03,+164.7934142E-03,+2.1672965897E+00
-490.2813E-06,-1.1511335E-03,+164.0269837E-03,+2.1593866980E+00
-490.1510E-06,-1.1239864E-03,+163.1343867E-03,+2.1517916822E+00
-490.0208E-06,-1.1478735E-03,+162.1375701E-03,+2.1436576475E+00
-489.8906E-06,-1.1848010E-03,+161.3747546E-03,+2.1346654150E+00
-489.7604E-06,-1.1674562E-03,+160.6505431E-03,+2.1256692442E+00
-489.6302E-06,-1.1297677E-03,+159.8239006E-03,+2.1175893722E+00
-489.5000E-06,-1.1724998E-03,+158.9352589E-03,+2.1100524560E+00
-489.3698E-06,-1.1840399E-03,+158.0580672E-03,+2.1026564798E+00
-489.2396E-06,-1.1807801E-03,+157.1373222E-03,+2.0949660630E+00
-489.1094E-06,-1.2054061E-03,+156.3498610E-03,+2.0855631732E+00
-488.9792E-06,-1.2649607E-03,+155.3758598E-03,+2.0749707401E+00
-488.8490E-06,-1.2558950E-03,+154.6588110E-03,+2.0642581763E+00
-488.7188E-06,-1.2074045E-03,+153.8514440E-03,+2.0543790843E+00
-488.5885E-06,-1.2358144E-03,+152.9113794E-03,+2.0452792775E+00
-488.4583E-06,-1.2848044E-03,+151.7104888E-03,+2.0361669017E+00
-488.3281E-06,-1.2581549E-03,+150.9244523E-03,+2.0267435953E+00
-488.1979E-06,-1.2677212E-03,+149.8857357E-03,+2.0172084043E+00
-488.0677E-06,-1.3099302E-03,+149.0715541E-03,+2.0082703528E+00
-487.9375E-06,-1.3395764E-03,+148.0592348E-03,+1.9990044621E+00
-487.8073E-06,-1.3566597E-03,+147.4658256E-03,+1.9888348343E+00
-487.6771E-06,-1.3450955E-03,+146.7120339E-03,+1.9781014555E+00
-487.5469E-06,-1.3521393E-03,+145.7583565E-03,+1.9675506480E+00
-487.4167E-06,-1.3571590E-03,+144.5935192E-03,+1.9575180583E+00
