x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-87.8400E-06,-550.2826995E-03,+1.9762876994E+00,+10.8354592E-03,+108.8254078E-03
-87.7200E-06,-550.5967699E-03,+1.9800565436E+00,+12.0917405E-03,+108.5113375E-03
-87.6000E-06,-554.6796844E-03,+1.9816268953E+00,+11.4635998E-03,+107.5691265E-03
-87.4800E-06,-560.0188803E-03,+1.9838253878E+00,+12.4058109E-03,+108.8254078E-03
-87.3600E-06,-563.7877245E-03,+1.9888505133E+00,+11.4635998E-03,+107.8831968E-03
-87.2400E-06,-568.8128501E-03,+1.9923052872E+00,+12.0917405E-03,+108.1972672E-03
-87.1200E-06,-570.0691315E-03,+1.9951319203E+00,+11.7776702E-03,+107.5691265E-03
-87.0000E-06,-572.8957646E-03,+1.9982726238E+00,+10.2073185E-03,+107.5691265E-03
-86.8800E-06,-578.8631012E-03,+2.0026696087E+00,+11.1495295E-03,+107.5691265E-03
-86.7600E-06,-576.6646088E-03,+2.0045540308E+00,+11.1495295E-03,+108.5113375E-03
-86.6400E-06,-585.1445082E-03,+2.0061243825E+00,+11.4635998E-03,+106.9409858E-03
-86.5200E-06,-587.3430006E-03,+2.0108354377E+00,+11.7776702E-03,+105.6847044E-03
-86.4000E-06,-589.5414931E-03,+2.0133480005E+00,+12.0917405E-03,+106.6269154E-03
-86.2800E-06,-595.5088297E-03,+2.0142902116E+00,+10.8354592E-03,+107.2550561E-03
-86.1600E-06,-594.8806890E-03,+2.0177449854E+00,+12.0917405E-03,+108.1972672E-03
-86.0400E-06,-598.0213925E-03,+2.0208856889E+00,+11.7776702E-03,+106.9409858E-03
-85.9200E-06,-603.6746587E-03,+2.0233982517E+00,+10.8354592E-03,+107.8831968E-03
-85.8000E-06,-603.3605884E-03,+2.0259108145E+00,+11.1495295E-03,+107.2550561E-03
-85.6800E-06,-604.9309401E-03,+2.0284233772E+00,+11.1495295E-03,+105.9987747E-03
-85.5600E-06,-606.5012919E-03,+2.0306218697E+00,+12.0917405E-03,+107.2550561E-03
-85.4400E-06,-612.7826988E-03,+2.0340766435E+00,+12.0917405E-03,+105.9987747E-03
-85.3200E-06,-613.4108395E-03,+2.0334485028E+00,+12.0917405E-03,+105.9987747E-03
-85.2000E-06,-613.0967692E-03,+2.0378454877E+00,+9.8932481E-03,+107.5691265E-03
-85.0800E-06,-617.8078244E-03,+2.0403580505E+00,+11.1495295E-03,+105.9987747E-03
-84.9600E-06,-620.9485279E-03,+2.0425565429E+00,+12.0917405E-03,+106.9409858E-03
-84.8400E-06,-621.8907389E-03,+2.0419284022E+00,+11.4635998E-03,+105.6847044E-03
-84.7200E-06,-620.6344575E-03,+2.0460113168E+00,+11.7776702E-03,+105.9987747E-03
-84.6000E-06,-621.5766686E-03,+2.0469535278E+00,+10.2073185E-03,+105.6847044E-03
-84.4800E-06,-626.9158645E-03,+2.0494660906E+00,+10.2073185E-03,+105.3706340E-03
-84.3600E-06,-627.8580756E-03,+2.0513505127E+00,+11.7776702E-03,+106.6269154E-03
-84.2400E-06,-626.9158645E-03,+2.0532349348E+00,+12.0917405E-03,+106.6269154E-03
-84.1200E-06,-627.5440052E-03,+2.0541771458E+00,+11.1495295E-03,+105.3706340E-03
-84.0000E-06,-626.9158645E-03,+2.0573178493E+00,+9.5791778E-03,+106.3128451E-03
-83.8800E-06,-628.1721459E-03,+2.0592022714E+00,+12.0917405E-03,+106.3128451E-03
-83.7600E-06,-634.7676232E-03,+2.0592022714E+00,+11.1495295E-03,+106.6269154E-03
-83.6400E-06,-636.0239046E-03,+2.0601444824E+00,+9.5791778E-03,+107.2550561E-03
-83.5200E-06,-636.6520453E-03,+2.0607726231E+00,+11.4635998E-03,+105.6847044E-03
-83.4000E-06,-636.9661157E-03,+2.0632851859E+00,+10.8354592E-03,+106.9409858E-03
-83.2800E-06,-636.9661157E-03,+2.0651696080E+00,+11.4635998E-03,+106.3128451E-03
-83.1600E-06,-636.0239046E-03,+2.0661118190E+00,+9.5791778E-03,+106.3128451E-03
-83.0400E-06,-634.1394825E-03,+2.0676821708E+00,+11.1495295E-03,+105.6847044E-03
-82.9200E-06,-635.3957639E-03,+2.0701947336E+00,+10.8354592E-03,+106.3128451E-03
-82.8000E-06,-635.7098343E-03,+2.0708228743E+00,+11.1495295E-03,+106.9409858E-03
-82.6800E-06,-637.2801860E-03,+2.0698806632E+00,+10.2073185E-03,+105.6847044E-03
-82.5600E-06,-634.4535529E-03,+2.0714510150E+00,+11.4635998E-03,+106.6269154E-03
-82.4400E-06,-636.0239046E-03,+2.0720791557E+00,+11.7776702E-03,+105.6847044E-03
-82.3200E-06,-635.7098343E-03,+2.0711369446E+00,+10.2073185E-03,+106.6269154E-03
-82.2000E-06,-636.9661157E-03,+2.0736495074E+00,+11.4635998E-03,+105.0565637E-03
-82.0800E-06,-635.3957639E-03,+2.0720791557E+00,+10.5213888E-03,+105.3706340E-03
-81.9600E-06,-637.2801860E-03,+2.0749057888E+00,+11.7776702E-03,+105.6847044E-03
-81.8400E-06,-635.3957639E-03,+2.0749057888E+00,+11.1495295E-03,+106.6269154E-03
-81.7200E-06,-636.3379750E-03,+2.0755339295E+00,+10.5213888E-03,+103.8002823E-03
-81.6000E-06,-634.1394825E-03,+2.0752198592E+00,+10.8354592E-03,+104.7424933E-03
-81.4800E-06,-636.3379750E-03,+2.0761620702E+00,+10.8354592E-03,+105.9987747E-03
-81.3600E-06,-635.7098343E-03,+2.0761620702E+00,+10.8354592E-03,+105.6847044E-03
-81.2400E-06,-634.4535529E-03,+2.0761620702E+00,+10.8354592E-03,+105.0565637E-03
-81.1200E-06,-635.3957639E-03,+2.0771042812E+00,+11.4635998E-03,+105.3706340E-03
-81.0000E-06,-634.4535529E-03,+2.0777324219E+00,+8.9510371E-03,+105.3706340E-03
-80.8800E-06,-628.1721459E-03,+2.0783605626E+00,+11.4635998E-03,+104.7424933E-03
-80.7600E-06,-626.9158645E-03,+2.0777324219E+00,+10.8354592E-03,+105.3706340E-03
-80.6400E-06,-625.6595831E-03,+2.0777324219E+00,+10.8354592E-03,+105.0565637E-03
-80.5200E-06,-627.5440052E-03,+2.0777324219E+00,+11.1495295E-03,+105.3706340E-03
-80.4000E-06,-627.5440052E-03,+2.0767902109E+00,+10.5213888E-03,+105.0565637E-03
-80.2800E-06,-628.4862163E-03,+2.0771042812E+00,+10.8354592E-03,+105.3706340E-03
-80.1600E-06,-621.5766686E-03,+2.0764761405E+00,+10.8354592E-03,+105.0565637E-03
-80.0400E-06,-620.3203872E-03,+2.0771042812E+00,+10.2073185E-03,+105.0565637E-03
-79.9200E-06,-621.2625982E-03,+2.0771042812E+00,+10.8354592E-03,+105.9987747E-03
-79.8000E-06,-622.5188796E-03,+2.0761620702E+00,+10.8354592E-03,+104.1143526E-03
-79.6800E-06,-618.1218948E-03,+2.0758479998E+00,+11.4635998E-03,+105.0565637E-03
-79.5600E-06,-612.7826988E-03,+2.0733354371E+00,+10.2073185E-03,+106.3128451E-03
-79.4400E-06,-613.0967692E-03,+2.0727072964E+00,+11.1495295E-03,+103.8002823E-03
-79.3200E-06,-614.0389802E-03,+2.0701947336E+00,+10.5213888E-03,+105.3706340E-03
-79.2000E-06,-609.3279250E-03,+2.0701947336E+00,+11.7776702E-03,+105.6847044E-03
-79.0800E-06,-603.3605884E-03,+2.0705088039E+00,+11.1495295E-03,+104.7424933E-03
-78.9600E-06,-603.9887291E-03,+2.0698806632E+00,+10.8354592E-03,+104.4284230E-03
-78.8400E-06,-603.3605884E-03,+2.0683103115E+00,+9.8932481E-03,+105.3706340E-03
-78.7200E-06,-598.6495332E-03,+2.0673681004E+00,+10.5213888E-03,+104.4284230E-03
-78.6000E-06,-595.8229000E-03,+2.0670540301E+00,+9.8932481E-03,+104.1143526E-03
-78.4800E-06,-595.8229000E-03,+2.0645414673E+00,+8.9510371E-03,+105.6847044E-03
-78.3600E-06,-591.1118448E-03,+2.0648555377E+00,+11.7776702E-03,+103.4862119E-03
-78.2400E-06,-587.3430006E-03,+2.0623429749E+00,+11.4635998E-03,+105.3706340E-03
-78.1200E-06,-587.6570710E-03,+2.0620289045E+00,+10.2073185E-03,+105.3706340E-03
-78.0000E-06,-580.1193826E-03,+2.0595163417E+00,+11.1495295E-03,+104.4284230E-03
-77.8800E-06,-578.5490309E-03,+2.0579459900E+00,+9.8932481E-03,+104.4284230E-03
-77.7600E-06,-572.8957646E-03,+2.0554334272E+00,+10.2073185E-03,+104.7424933E-03
-77.6400E-06,-567.8706390E-03,+2.0541771458E+00,+10.5213888E-03,+105.0565637E-03
-77.5200E-06,-568.4987797E-03,+2.0532349348E+00,+9.5791778E-03,+105.3706340E-03
-77.4000E-06,-564.4158652E-03,+2.0507223720E+00,+9.5791778E-03,+105.0565637E-03
-77.2800E-06,-560.0188803E-03,+2.0485238795E+00,+10.2073185E-03,+104.4284230E-03
-77.1600E-06,-558.4485286E-03,+2.0463253871E+00,+11.1495295E-03,+105.0565637E-03
-77.0400E-06,-550.9108402E-03,+2.0447550354E+00,+10.2073185E-03,+103.1721416E-03
-76.9200E-06,-549.3404885E-03,+2.0434987540E+00,+10.2073185E-03,+105.0565637E-03
-76.8000E-06,-545.5716443E-03,+2.0394158394E+00,+10.5213888E-03,+103.4862119E-03
-76.6800E-06,-541.4887298E-03,+2.0384736284E+00,+11.1495295E-03,+105.6847044E-03
-76.5600E-06,-535.5213931E-03,+2.0359610656E+00,+8.9510371E-03,+104.7424933E-03
-76.4400E-06,-536.1495338E-03,+2.0347047842E+00,+10.5213888E-03,+105.3706340E-03
-76.3200E-06,-529.5540565E-03,+2.0328203621E+00,+11.1495295E-03,+104.4284230E-03
-76.2000E-06,-527.6696344E-03,+2.0284233772E+00,+9.5791778E-03,+104.1143526E-03
-76.0800E-06,-522.9585792E-03,+2.0262248848E+00,+10.5213888E-03,+104.4284230E-03
-75.9600E-06,-520.4460164E-03,+2.0243404627E+00,+10.2073185E-03,+105.0565637E-03
-75.8400E-06,-513.5364687E-03,+2.0227701110E+00,+10.2073185E-03,+104.1143526E-03
-75.7200E-06,-509.1394839E-03,+2.0183731261E+00,+9.8932481E-03,+104.7424933E-03
-75.6000E-06,-504.7424990E-03,+2.0161746337E+00,+11.1495295E-03,+104.1143526E-03
-75.4800E-06,-503.8002879E-03,+2.0136620709E+00,+9.8932481E-03,+102.8580712E-03
-75.3600E-06,-497.5188810E-03,+2.0127198598E+00,+10.8354592E-03,+103.8002823E-03
-75.2400E-06,-493.7500368E-03,+2.0083228749E+00,+11.1495295E-03,+104.1143526E-03
-75.1200E-06,-489.6671223E-03,+2.0064384529E+00,+10.2073185E-03,+103.8002823E-03
-75.0000E-06,-484.6419967E-03,+2.0036118197E+00,+10.2073185E-03,+102.8580712E-03
-74.8800E-06,-480.5590822E-03,+1.9992148348E+00,+10.2073185E-03,+103.1721416E-03
-74.7600E-06,-474.5917455E-03,+1.9982726238E+00,+10.5213888E-03,+104.1143526E-03
-74.6400E-06,-470.5088310E-03,+1.9948178500E+00,+10.2073185E-03,+103.4862119E-03
-74.5200E-06,-466.1118461E-03,+1.9904208651E+00,+10.8354592E-03,+103.4862119E-03
-74.4000E-06,-460.1445095E-03,+1.9875942319E+00,+9.2651074E-03,+105.0565637E-03
-74.2800E-06,-454.4912432E-03,+1.9844535285E+00,+9.2651074E-03,+104.1143526E-03
-74.1600E-06,-450.4083287E-03,+1.9822550360E+00,+9.5791778E-03,+102.8580712E-03
-74.0400E-06,-444.4409921E-03,+1.9791143325E+00,+9.2651074E-03,+103.8002823E-03
-73.9200E-06,-441.6143590E-03,+1.9781721215E+00,+10.5213888E-03,+103.8002823E-03
-73.8000E-06,-435.0188816E-03,+1.9731469959E+00,+9.5791778E-03,+102.8580712E-03
-73.6800E-06,-430.3078264E-03,+1.9706344331E+00,+10.5213888E-03,+104.1143526E-03
-73.5600E-06,-424.3404898E-03,+1.9668655890E+00,+10.5213888E-03,+103.1721416E-03
-73.4400E-06,-419.6294346E-03,+1.9652952372E+00,+10.2073185E-03,+103.4862119E-03
-73.3200E-06,-412.4058166E-03,+1.9608982523E+00,+9.8932481E-03,+103.4862119E-03
-73.2000E-06,-407.6947613E-03,+1.9583856895E+00,+9.5791778E-03,+102.8580712E-03
-73.0800E-06,-401.0992840E-03,+1.9552449861E+00,+9.8932481E-03,+104.4284230E-03
-72.9600E-06,-393.8756660E-03,+1.9521042826E+00,+10.2073185E-03,+104.4284230E-03
-72.8400E-06,-388.8505404E-03,+1.9499057901E+00,+9.2651074E-03,+105.3706340E-03
-72.7200E-06,-381.6269224E-03,+1.9461369460E+00,+9.8932481E-03,+103.1721416E-03
-72.6000E-06,-375.6595858E-03,+1.9433103128E+00,+9.5791778E-03,+102.5440009E-03
-72.4800E-06,-370.3203899E-03,+1.9395414686E+00,+10.2073185E-03,+104.7424933E-03
-72.3600E-06,-364.3530533E-03,+1.9367148355E+00,+9.8932481E-03,+104.1143526E-03
-72.2400E-06,-362.4686312E-03,+1.9323178506E+00,+9.5791778E-03,+104.1143526E-03
-72.1200E-06,-355.5590835E-03,+1.9294912175E+00,+8.9510371E-03,+104.4284230E-03
-72.0000E-06,-348.0213951E-03,+1.9241520216E+00,+10.8354592E-03,+104.1143526E-03
-71.8800E-06,-344.5666213E-03,+1.9200691070E+00,+9.8932481E-03,+105.3706340E-03
-71.7600E-06,-338.2852143E-03,+1.9172424739E+00,+10.8354592E-03,+105.9987747E-03
-71.6400E-06,-332.3178777E-03,+1.9122173483E+00,+10.2073185E-03,+104.7424933E-03
-71.5200E-06,-327.9208928E-03,+1.9087625745E+00,+9.5791778E-03,+106.6269154E-03
-71.4000E-06,-320.6972748E-03,+1.9059359414E+00,+11.1495295E-03,+106.6269154E-03
-71.2800E-06,-315.6721493E-03,+1.8996545344E+00,+9.8932481E-03,+108.5113375E-03
-71.1600E-06,-311.9033051E-03,+1.8933731274E+00,+10.2073185E-03,+109.1394782E-03
-71.0400E-06,-304.6796871E-03,+1.8899183536E+00,+10.2073185E-03,+109.4535485E-03
-70.9200E-06,-298.3982801E-03,+1.8842650873E+00,+10.5213888E-03,+110.3957596E-03
-70.8000E-06,-291.8028028E-03,+1.8798681024E+00,+11.1495295E-03,+112.2801817E-03
-70.6800E-06,-284.8932551E-03,+1.8754711176E+00,+9.8932481E-03,+113.5364631E-03
-70.5600E-06,-277.3555668E-03,+1.8701319216E+00,+9.5791778E-03,+115.4208852E-03
-70.4400E-06,-270.7600894E-03,+1.8660490071E+00,+10.2073185E-03,+116.9912369E-03
-70.3200E-06,-262.5942604E-03,+1.8629083036E+00,+9.5791778E-03,+121.7022921E-03
-70.2000E-06,-254.1143610E-03,+1.8597676002E+00,+11.1495295E-03,+122.9585735E-03
-70.0800E-06,-245.9485319E-03,+1.8541143339E+00,+10.2073185E-03,+127.6696288E-03
-69.9600E-06,-239.6671249E-03,+1.8503454897E+00,+10.5213888E-03,+131.7525433E-03
-69.8400E-06,-231.8153662E-03,+1.8468907159E+00,+11.4635998E-03,+139.6043020E-03
-69.7200E-06,-224.9058186E-03,+1.8437500124E+00,+10.8354592E-03,+145.2575683E-03
-69.6000E-06,-217.6822006E-03,+1.8387248868E+00,+11.7776702E-03,+153.4233973E-03
-69.4800E-06,-210.1445122E-03,+1.8352701130E+00,+12.0917405E-03,+164.4158595E-03
-69.3600E-06,-205.1193866E-03,+1.8318153391E+00,+13.6620923E-03,+174.1520403E-03
-69.2400E-06,-197.5816983E-03,+1.8280464950E+00,+12.7198812E-03,+183.5741508E-03
-69.1200E-06,-189.4158692E-03,+1.8252198618E+00,+15.2324440E-03,+196.1369647E-03
-69.0000E-06,-181.2500401E-03,+1.8208228770E+00,+14.9183737E-03,+209.9560600E-03
-68.8800E-06,-176.8530553E-03,+1.8167399624E+00,+14.6043033E-03,+226.9158588E-03
-68.7600E-06,-167.4309448E-03,+1.8135992589E+00,+15.5465144E-03,+246.7022908E-03
-68.6400E-06,-162.0917489E-03,+1.8092022741E+00,+18.3731475E-03,+269.3153559E-03
-68.5200E-06,-156.1244123E-03,+1.8054334299E+00,+22.1419917E-03,+291.9284210E-03
-68.4000E-06,-147.0163722E-03,+1.7997801636E+00,+28.4233987E-03,+317.9962599E-03
-68.2800E-06,-141.0490355E-03,+1.7975816712E+00,+38.4736498E-03,+341.2374657E-03
-68.1600E-06,-134.1394879E-03,+1.7931846863E+00,+53.5490265E-03,+366.9912342E-03
-68.0400E-06,-124.4033071E-03,+1.7887877014E+00,+74.9058102E-03,+397.1419877E-03
-67.9200E-06,-118.7500408E-03,+1.7847047869E+00,+101.2877195E-03,+433.5741481E-03
-67.8000E-06,-110.8982821E-03,+1.7809359427E+00,+129.5540508E-03,+472.8329416E-03
-67.6800E-06,-108.3857193E-03,+1.7784233799E+00,+159.7048043E-03,+509.8932428E-03
-67.5600E-06,-101.1621013E-03,+1.7746545357E+00,+192.6821909E-03,+551.3505287E-03
-67.4400E-06,-94.2525536E-03,+1.7711997619E+00,+230.9987734E-03,+590.9233926E-03
-67.3200E-06,-84.8304432E-03,+1.7683731288E+00,+268.3731448E-03,+630.8103269E-03
-67.2000E-06,-80.4334583E-03,+1.7630339328E+00,+304.8053052E-03,+680.1193716E-03
-67.0800E-06,-73.2098403E-03,+1.7598932294E+00,+348.4610837E-03,+725.6595721E-03
-66.9600E-06,-64.7299409E-03,+1.7567525259E+00,+391.1746511E-03,+769.9434912E-03
-66.8400E-06,-57.8203932E-03,+1.7526696113E+00,+434.2022888E-03,+818.6243952E-03
-66.7200E-06,-50.5967752E-03,+1.7485866968E+00,+480.0565597E-03,+869.1897213E-03
-66.6000E-06,-42.4309462E-03,+1.7467022747E+00,+531.2500264E-03,+922.2676102E-03
-66.4800E-06,-34.5791874E-03,+1.7441897119E+00,+585.8982671E-03,+976.9158508E-03
-66.3600E-06,-27.9837101E-03,+1.7413630788E+00,+640.8605780E-03,+1.0328203728E+00
-66.2400E-06,-22.6445142E-03,+1.7357098125E+00,+695.8228890E-03,+1.0880967541E+00
-66.1200E-06,-14.1646148E-03,+1.7322550387E+00,+751.0992703E-03,+1.1436872058E+00
-66.0000E-06,-7.5691375E-03,+1.7306846870E+00,+806.6897220E-03,+1.2021042906E+00
-65.8800E-06,+282.6212E-06,+1.7269158428E+00,+866.0490178E-03,+1.2655465010E+00
-65.7600E-06,+6.8780985E-03,+1.7247173503E+00,+926.0364544E-03,+1.3274183596E+00
-65.6400E-06,+13.4735759E-03,+1.7215766469E+00,+989.4786648E-03,+1.3908605700E+00
-65.5200E-06,+20.6971939E-03,+1.7181218730E+00,+1.0551193676E+00,+1.4521042879E+00
-65.4000E-06,+26.6645305E-03,+1.7162374509E+00,+1.1135364524E+00,+1.5142902169E+00
-65.2800E-06,+35.4585002E-03,+1.7137248881E+00,+1.1776068034E+00,+1.5802449901E+00
-65.1600E-06,+42.3680479E-03,+1.7099560440E+00,+1.2473304208E+00,+1.6490263964E+00
-65.0400E-06,+48.3353845E-03,+1.7080716219E+00,+1.3164258974E+00,+1.7181218730E+00
-64.9200E-06,+57.1293543E-03,+1.7043027777E+00,+1.3814384595E+00,+1.7865892090E+00
-64.8000E-06,+63.0966909E-03,+1.7014761446E+00,+1.4505339362E+00,+1.8541143339E+00
-64.6800E-06,+71.5765903E-03,+1.6980213707E+00,+1.5161746390E+00,+1.9250942326E+00
-64.5600E-06,+78.1720676E-03,+1.6973932300E+00,+1.5811872011E+00,+1.9948178500E+00
-64.4400E-06,+86.0238263E-03,+1.6936243859E+00,+1.6534233813E+00,+2.0698806632E+00
-64.3200E-06,+94.1896554E-03,+1.6911118231E+00,+1.7253454910E+00,+2.1458856875E+00
-64.2000E-06,+100.4710624E-03,+1.6892274010E+00,+1.7963253898E+00,+2.2162374456E+00
-64.0800E-06,+108.6368914E-03,+1.6845163457E+00,+1.8673052885E+00,+2.2887876961E+00
-63.9600E-06,+117.1167908E-03,+1.6829459940E+00,+1.9429962425E+00,+2.3619660872E+00
-63.8400E-06,+122.7700571E-03,+1.6801193609E+00,+2.0183731261E+00,+2.4364007598E+00
-63.7200E-06,+131.5640269E-03,+1.6772927277E+00,+2.0887248841E+00,+2.5108354324E+00
-63.6000E-06,+140.3579966E-03,+1.6754083056E+00,+2.1634736271E+00,+2.5846419642E+00
-63.4800E-06,+144.7549815E-03,+1.6710113208E+00,+2.2366520182E+00,+2.6641017624E+00
-63.3600E-06,+152.2926699E-03,+1.6681846876E+00,+2.3117148315E+00,+2.7325690983E+00
-63.2400E-06,+161.0866396E-03,+1.6663002655E+00,+2.3867776448E+00,+2.8082600523E+00
-63.1200E-06,+168.6243280E-03,+1.6644158434E+00,+2.4612123173E+00,+2.8848932173E+00
-63.0000E-06,+176.4760867E-03,+1.6593907179E+00,+2.5369032713E+00,+2.9602701009E+00
-62.8800E-06,+184.0137750E-03,+1.6575062958E+00,+2.6138505067E+00,+3.0290515072E+00
-62.7600E-06,+193.1218151E-03,+1.6543655923E+00,+2.6889133199E+00,+3.1053706019E+00
-62.6400E-06,+203.1720663E-03,+1.6515389592E+00,+2.7617776407E+00,+3.1823178372E+00
-62.5200E-06,+210.0816140E-03,+1.6490263964E+00,+2.8374685947E+00,+3.2598932133E+00
-62.4000E-06,+216.9911616E-03,+1.6458856929E+00,+2.9144158301E+00,+3.3384108004E+00
-62.2800E-06,+224.2147796E-03,+1.6430590598E+00,+2.9904208544E+00,+3.4153580358E+00
-62.1600E-06,+233.6368901E-03,+1.6411746377E+00,+3.0670540194E+00,+3.4938756229E+00
-62.0400E-06,+239.6042267E-03,+1.6367776528E+00,+3.1430590437E+00,+3.5714509989E+00
-61.9200E-06,+246.8278447E-03,+1.6348932307E+00,+3.2196922087E+00,+3.6480841639E+00
-61.8000E-06,+252.7951813E-03,+1.6339510197E+00,+3.2982097958E+00,+3.7275439621E+00
-61.6800E-06,+259.7047290E-03,+1.6301821755E+00,+3.3764133126E+00,+3.8044911974E+00
-61.5600E-06,+265.6720656E-03,+1.6267274016E+00,+3.4511620555E+00,+3.8852072770E+00
-61.4400E-06,+274.1519650E-03,+1.6254711202E+00,+3.5259107984E+00,+3.9627826530E+00
-61.3200E-06,+279.1770906E-03,+1.6220163464E+00,+3.6056846669E+00,+4.0406720994E+00
-61.2000E-06,+285.4584976E-03,+1.6201319243E+00,+3.6851444650E+00,+4.1191896865E+00
-61.0800E-06,+291.7399045E-03,+1.6163630801E+00,+3.7592650672E+00,+4.1951947108E+00
-60.9600E-06,+298.9635226E-03,+1.6138505174E+00,+3.8346419509E+00,+4.2711997351E+00
-60.8400E-06,+306.1871406E-03,+1.6113379546E+00,+3.9053077793E+00,+4.3497173222E+00
-60.7200E-06,+311.8404068E-03,+1.6091394621E+00,+3.9863379291E+00,+4.4228957134E+00
-60.6000E-06,+319.0640249E-03,+1.6066268993E+00,+4.0657977273E+00,+4.5026695819E+00
-60.4800E-06,+325.0313615E-03,+1.6044284069E+00,+4.1386620481E+00,+4.5777323952E+00
-60.3600E-06,+332.8831202E-03,+1.6003454924E+00,+4.2178077759E+00,+4.6496545049E+00
-60.2400E-06,+341.6770899E-03,+1.5972047889E+00,+4.2884736043E+00,+4.7218906851E+00
-60.1200E-06,+351.0992004E-03,+1.5978329296E+00,+4.3578831513E+00,+4.7938127949E+00
-60.0000E-06,+357.3806074E-03,+1.5953203668E+00,+4.4257223465E+00,+4.8651067639E+00
-59.8800E-06,+363.3479440E-03,+1.5921796633E+00,+4.4904208383E+00,+4.9332600295E+00
-59.7600E-06,+369.0012102E-03,+1.5899811709E+00,+4.5566896818E+00,+4.9995288731E+00
-59.6400E-06,+378.1092503E-03,+1.5877826784E+00,+4.6198178218E+00,+5.0632851538E+00
-59.5200E-06,+382.1921649E-03,+1.5849560453E+00,+4.6820037508E+00,+5.1282977159E+00
-59.4000E-06,+388.4735718E-03,+1.5824434825E+00,+4.7451318909E+00,+5.1945665594E+00
-59.2800E-06,+393.8127678E-03,+1.5808731308E+00,+4.8085741012E+00,+5.2551821367E+00
-59.1600E-06,+399.7801044E-03,+1.5796168494E+00,+4.8760992261E+00,+5.3161117842E+00
-59.0400E-06,+405.1193003E-03,+1.5761620756E+00,+4.9382851551E+00,+5.3782977132E+00
-58.9200E-06,+409.5162852E-03,+1.5733354424E+00,+4.9957600289E+00,+5.4382851498E+00
-58.8000E-06,+414.2273404E-03,+1.5720791610E+00,+5.0529208323E+00,+5.5010992194E+00
-58.6800E-06,+420.8228177E-03,+1.5705088093E+00,+5.1094534950E+00,+5.5598303746E+00
-58.5600E-06,+424.2775916E-03,+1.5679962465E+00,+5.1710112833E+00,+5.6154208263E+00
-58.4400E-06,+431.1871392E-03,+1.5661118244E+00,+5.2319409309E+00,+5.6738379111E+00
-58.3200E-06,+436.5263352E-03,+1.5629711209E+00,+5.2925565081E+00,+5.7397926842E+00
-58.2000E-06,+445.3203049E-03,+1.5610866988E+00,+5.3500313819E+00,+5.8035489649E+00
-58.0800E-06,+450.3454305E-03,+1.5607726285E+00,+5.4081343963E+00,+5.8619660498E+00
-57.9600E-06,+456.3127671E-03,+1.5573178546E+00,+5.4652951997E+00,+5.9134735869E+00
-57.8400E-06,+463.2223148E-03,+1.5566897140E+00,+5.5221419328E+00,+5.9696921793E+00
-57.7200E-06,+469.5037217E-03,+1.5538630808E+00,+5.5827575100E+00,+6.0281092641E+00
-57.6000E-06,+474.8429177E-03,+1.5522927291E+00,+5.6408605245E+00,+6.0858982082E+00
-57.4800E-06,+480.4961839E-03,+1.5500942366E+00,+5.6995916796E+00,+6.1461997150E+00
-57.3600E-06,+485.5213095E-03,+1.5488379552E+00,+5.7608353976E+00,+6.2061871516E+00
-57.2400E-06,+491.1745758E-03,+1.5482098145E+00,+5.8126570051E+00,+6.2668027288E+00
-57.1200E-06,+493.0589979E-03,+1.5453831814E+00,+5.8726444416E+00,+6.3217650398E+00
-57.0000E-06,+498.7122641E-03,+1.5431846890E+00,+5.9348303706E+00,+6.3760992101E+00
-56.8800E-06,+502.7951787E-03,+1.5422424779E+00,+5.9932474554E+00,+6.4354585059E+00
-56.7600E-06,+507.5062339E-03,+1.5397299151E+00,+6.0469534850E+00,+6.4951318721E+00
-56.6400E-06,+512.2172891E-03,+1.5372173524E+00,+6.1025439366E+00,+6.5475816203E+00
-56.5200E-06,+515.3579926E-03,+1.5359610710E+00,+6.1581343883E+00,+6.6041142830E+00
-56.4000E-06,+520.3831182E-03,+1.5343907192E+00,+6.2115263475E+00,+6.6650439306E+00
-56.2800E-06,+524.1519624E-03,+1.5321922268E+00,+6.2671167992E+00,+6.7190640305E+00
-56.1600E-06,+528.5489472E-03,+1.5303078047E+00,+6.3236494619E+00,+6.7686871456E+00
-56.0400E-06,+533.2600025E-03,+1.5287374529E+00,+6.3792399136E+00,+6.8220791048E+00
-55.9200E-06,+535.7725652E-03,+1.5274811715E+00,+6.4351444356E+00,+6.8789258379E+00
-55.8000E-06,+541.7399019E-03,+1.5246545384E+00,+6.4904208169E+00,+6.9348303599E+00
-55.6800E-06,+543.9383943E-03,+1.5233982570E+00,+6.5419283540E+00,+6.9841394046E+00
-55.5600E-06,+550.5338716E-03,+1.5208856942E+00,+6.5937499615E+00,+7.0350188010E+00
-55.4400E-06,+553.0464344E-03,+1.5202575535E+00,+6.6458856393E+00,+7.0906092527E+00
-55.3200E-06,+556.5012082E-03,+1.5171168501E+00,+6.6989635282E+00,+7.1458856340E+00
-55.2000E-06,+560.2700524E-03,+1.5161746390E+00,+6.7482725729E+00,+7.1917399049E+00
-55.0800E-06,+564.3529669E-03,+1.5149183576E+00,+6.7972675473E+00,+7.2435615123E+00
-54.9600E-06,+569.6921629E-03,+1.5136620762E+00,+6.8446921699E+00,+7.2997801047E+00
