x-axis,1,2,4
second,Volt,Volt,Volt
-50.00000E-06,-6.74622133E-03,+10.10804065E-03,+1.37613069266E+00
-49.98698E-06,-6.74622133E-03,+8.50002619E-03,+1.37613069266E+00
-49.97396E-06,-6.74622133E-03,+10.10804065E-03,+1.37613069266E+00
-49.96094E-06,-6.74622133E-03,+10.10796346E-03,+1.37613069266E+00
-49.94792E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.93490E-06,-6.74622133E-03,+8.50012911E-03,+1.37613069266E+00
-49.92188E-06,-6.74622133E-03,+10.10788627E-03,+1.37613069266E+00
-49.90885E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.89583E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.88281E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.86979E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.85677E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.84375E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.83073E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.81771E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.80469E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.79167E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.77865E-06,-6.74622133E-03,+8.50000046E-03,+1.37613069266E+00
-49.76563E-06,-6.74622133E-03,+8.49953734E-03,+1.37613069266E+00
-49.75260E-06,-6.74622133E-03,+6.89196028E-03,+1.37613069266E+00
-49.73958E-06,-6.74622133E-03,+6.89247486E-03,+1.37613069266E+00
-49.72656E-06,-6.74757211E-03,+8.50000046E-03,+1.37610367715E+00
-49.71354E-06,-10.76632179E-03,+8.49943442E-03,+1.29572868347E+00
-49.70052E-06,-10.76484237E-03,+6.89196028E-03,+1.29572868347E+00
-49.68750E-06,-6.74776508E-03,+6.89196028E-03,+1.29572868347E+00
-49.67448E-06,-10.76471373E-03,+6.89260350E-03,+1.29572868347E+00
-49.66146E-06,-6.74622133E-03,+8.50000046E-03,+1.29572868347E+00
-49.64844E-06,-6.74622133E-03,+8.49930578E-03,+1.29572868347E+00
-49.63542E-06,-6.74802237E-03,+6.89268069E-03,+1.29572868347E+00
-49.62240E-06,-10.76632179E-03,+8.49925432E-03,+1.29572868347E+00
-49.60938E-06,-10.76632179E-03,+6.89196028E-03,+1.29572868347E+00
-49.59635E-06,-10.76632179E-03,+6.89196028E-03,+1.29572868347E+00
-49.58333E-06,-10.76632179E-03,+6.89196028E-03,+1.29572868347E+00
-49.57031E-06,-10.76632179E-03,+6.89196028E-03,+1.29572868347E+00
-49.55729E-06,-10.76632179E-03,+6.89196028E-03,+1.29572868347E+00
