x-axis,2,3,4
second,Volt,Volt,Volt
-332.00000E-06,-1.02821635892E+00,-107.72971354E-03,-6.40149611E-03
-331.91406E-06,-1.03731012310E+00,-109.64268748E-03,-6.41462996E-03
-331.82813E-06,-1.04795996310E+00,-111.05600405E-03,-6.42605070E-03
-331.74219E-06,-1.05598303291E+00,-112.91901225E-03,-6.47801506E-03
-331.65625E-06,-1.06357782497E+00,-114.58215751E-03,-6.52883736E-03
-331.57031E-06,-1.07154379108E+00,-116.13109536E-03,-6.45403151E-03
-331.48438E-06,-1.08115148855E+00,-117.70144710E-03,-6.40777751E-03
-331.39844E-06,-1.09067353048E+00,-118.87207295E-03,-6.38893329E-03
-331.31250E-06,-1.09959598356E+00,-120.34963118E-03,-6.45231840E-03
-331.22656E-06,-1.10838995331E+00,-121.71298201E-03,-6.51912973E-03
-331.14063E-06,-1.11684130087E+00,-123.59740410E-03,-6.55738921E-03
-331.05469E-06,-1.12642044650E+00,-124.57530496E-03,-6.50656691E-03
-330.96875E-06,-1.13544283105E+00,-125.86727616E-03,-6.45688670E-03
-330.88281E-06,-1.14465080263E+00,-127.15210941E-03,-6.44203973E-03
-330.79688E-06,-1.15327346129E+00,-128.67249541E-03,-6.50885106E-03
-330.71094E-06,-1.16091108112E+00,-129.69322404E-03,-6.44318181E-03
-330.62500E-06,-1.16806331951E+00,-130.93522951E-03,-6.39521470E-03
-330.53906E-06,-1.17535831715E+00,-132.23433868E-03,-6.31698263E-03
-330.45313E-06,-1.18331000733E+00,-133.94744967E-03,-6.38550707E-03
-330.36719E-06,-1.19124742159E+00,-134.97531627E-03,-6.45802877E-03
-330.28125E-06,-1.19738606931E+00,-135.91038935E-03,-6.38950433E-03
-330.19531E-06,-1.20333913000E+00,-137.21663648E-03,-6.31755367E-03
-330.10938E-06,-1.20969191660E+00,-138.85836785E-03,-6.34325033E-03
-330.02344E-06,-1.21761505493E+00,-140.18602886E-03,-6.35410004E-03
-329.93750E-06,-1.22620916174E+00,-141.87772597E-03,-6.29756737E-03
-329.85156E-06,-1.23324719273E+00,-142.84848886E-03,-6.33182959E-03
-329.76563E-06,-1.23979984227E+00,-144.61870355E-03,-6.39350159E-03
-329.67969E-06,-1.24822263798E+00,-146.58878119E-03,-6.42262448E-03
-329.59375E-06,-1.25755909288E+00,-148.01637369E-03,-6.40949062E-03
-329.50781E-06,-1.26686699593E+00,-149.15844768E-03,-6.35238692E-03
-329.42188E-06,-1.27384792322E+00,-150.71452350E-03,-6.36552078E-03
-329.33594E-06,-1.28179961340E+00,-152.09928822E-03,-6.38208085E-03
-329.25000E-06,-1.28975130359E+00,-154.26922880E-03,-6.39293055E-03
-329.16406E-06,-1.29995858991E+00,-156.21075459E-03,-6.34610552E-03
-329.07813E-06,-1.30916656149E+00,-157.25289711E-03,-6.34096618E-03
-328.99219E-06,-1.31616176470E+00,-158.20938408E-03,-6.36894700E-03
-328.90625E-06,-1.32168654765E+00,-159.80114971E-03,-6.41862722E-03
-328.82031E-06,-1.32823919719E+00,-161.26443202E-03,-6.38379396E-03
-328.73438E-06,-1.33473474303E+00,-162.14240140E-03,-6.37408633E-03
-328.64844E-06,-1.34078773520E+00,-163.64851148E-03,-6.41862722E-03
-328.56250E-06,-1.34812556061E+00,-165.68283078E-03,-6.41577203E-03
-328.47656E-06,-1.35552048973E+00,-167.23176864E-03,-6.43176107E-03
-328.39063E-06,-1.36228727814E+00,-168.10973802E-03,-6.43575833E-03
-328.30469E-06,-1.36865434066E+00,-169.61584810E-03,-6.42034033E-03
-328.21875E-06,-1.37630623642E+00,-171.59306370E-03,-6.38779122E-03
-328.13281E-06,-1.38412944328E+00,-173.34900247E-03,-6.41862722E-03
-328.04688E-06,-1.39205258162E+00,-174.94076810E-03,-6.48429647E-03
-327.96094E-06,-1.40006137550E+00,-176.16849764E-03,-6.42547966E-03
-327.87500E-06,-1.40749913239E+00,-177.49615866E-03,-6.42376655E-03
-327.78906E-06,-1.41392329860E+00,-178.73816413E-03,-6.47059158E-03
-327.70313E-06,-1.42027608520E+00,-180.03013533E-03,-6.49800136E-03
-327.61719E-06,-1.42831343093E+00,-181.59334911E-03,-6.48943580E-03
-327.53125E-06,-1.43717878031E+00,-182.84249255E-03,-6.44318181E-03
-327.44531E-06,-1.44407405205E+00,-183.94173876E-03,-6.49171995E-03
-327.35938E-06,-1.45019842384E+00,-185.55491828E-03,-6.49286203E-03
-327.27344E-06,-1.45655121044E+00,-186.44716359E-03,-6.53911602E-03
-327.18750E-06,-1.46253282298E+00,-187.79623850E-03,-6.48201232E-03
-327.10156E-06,-1.46937099102E+00,-189.15958933E-03,-6.46202603E-03
-327.01563E-06,-1.47648040163E+00,-190.53007812E-03,-6.44717907E-03
-326.92969E-06,-1.48229070308E+00,-192.28601688E-03,-6.52712425E-03
-326.84375E-06,-1.48842935080E+00,-193.42809088E-03,-6.57794654E-03
-326.75781E-06,-1.49509620774E+00,-194.52019914E-03,-6.48429647E-03
-326.67188E-06,-1.50162030543E+00,-195.75506664E-03,-6.49685929E-03
-326.58594E-06,-1.50851557717E+00,-197.18265913E-03,-6.50199862E-03
-326.50000E-06,-1.51603898961E+00,-199.18842659E-03,-6.61563498E-03
-326.41406E-06,-1.52293426135E+00,-199.95932653E-03,-6.60078802E-03
-326.32813E-06,-1.52884449427E+00,-201.16564219E-03,-6.58765417E-03
-326.24219E-06,-1.53484038274E+00,-202.79309763E-03,-6.58194380E-03
-326.15625E-06,-1.54233524332E+00,-204.15644846E-03,-6.56024439E-03
-326.07031E-06,-1.54988720761E+00,-205.58404095E-03,-6.62648468E-03
-325.98438E-06,-1.55623999420E+00,-206.96166771E-03,-6.68130424E-03
-325.89844E-06,-1.56163629382E+00,-208.35357039E-03,-6.61392187E-03
-325.81250E-06,-1.56693266197E+00,-210.28082026E-03,-6.66702831E-03
-325.72656E-06,-1.57478442068E+00,-211.31582481E-03,-6.66588624E-03
-325.64063E-06,-1.58220790164E+00,-211.94396551E-03,-6.56709684E-03
-325.55469E-06,-1.58671909392E+00,-213.48576540E-03,-6.64418683E-03
-325.46875E-06,-1.59021669553E+00,-214.85625419E-03,-6.68530149E-03
-325.38281E-06,-1.59424250636E+00,-215.97691430E-03,-6.71271127E-03
-325.29688E-06,-1.59939611526E+00,-217.19036792E-03,-6.64076061E-03
-325.21094E-06,-1.60569179815E+00,-219.01768631E-03,-6.64647098E-03
-325.12500E-06,-1.61057416447E+00,-219.97417328E-03,-6.63733439E-03
-325.03906E-06,-1.61481411418E+00,-221.38035189E-03,-6.65617861E-03
-324.95313E-06,-1.61905406388E+00,-223.22194620E-03,-6.75782319E-03
-324.86719E-06,-1.62523553937E+00,-225.10636829E-03,-6.81492689E-03
-324.78125E-06,-1.63237350184E+00,-226.47685709E-03,-6.79151438E-03
-324.69531E-06,-1.63856925326E+00,-227.88303569E-03,-6.77038601E-03
-324.60938E-06,-1.64426534730E+00,-229.26066245E-03,-6.78980126E-03
-324.52344E-06,-1.65037544317E+00,-230.70966883E-03,-6.79379852E-03
-324.43750E-06,-1.65654264274E+00,-232.20150298E-03,-6.80579030E-03
-324.35156E-06,-1.66300963673E+00,-233.86464823E-03,-6.86118089E-03
-324.26563E-06,-1.66983352885E+00,-234.84968705E-03,-6.84347874E-03
-324.17969E-06,-1.67594362471E+00,-236.24158974E-03,-6.83891045E-03
-324.09375E-06,-1.68243917056E+00,-237.83335536E-03,-6.90629281E-03
-324.00781E-06,-1.68873485345E+00,-239.57501821E-03,-6.82977385E-03
-323.92188E-06,-1.69588709184E+00,-240.86698941E-03,-6.93827088E-03
-323.83594E-06,-1.70228270620E+00,-241.90913193E-03,-6.89258792E-03
-323.75000E-06,-1.70836425022E+00,-243.44379386E-03,-6.92799222E-03
-323.66406E-06,-1.71460282942E+00,-244.88566228E-03,-6.98738007E-03
-323.57813E-06,-1.72134106598E+00,-246.50597976E-03,-6.96739377E-03
-323.49219E-06,-1.72882165064E+00,-247.54812228E-03,-6.90058244E-03
-323.40625E-06,-1.73503167799E+00,-248.56171295E-03,-6.90743489E-03
-323.32031E-06,-1.74102756646E+00,-250.34620356E-03,-6.97710140E-03
-323.23438E-06,-1.74703773085E+00,-251.87372753E-03,-7.03134991E-03
-323.14844E-06,-1.75414714146E+00,-253.26563021E-03,-6.99309044E-03
-323.06250E-06,-1.76122800023E+00,-254.56473938E-03,-6.98338281E-03
-322.97656E-06,-1.76859437749E+00,-255.19288008E-03,-6.97767244E-03
-322.89063E-06,-1.77396212526E+00,-256.21360871E-03,-7.08388532E-03
-322.80469E-06,-1.77828773052E+00,-257.81251230E-03,-7.08388532E-03
-322.71875E-06,-1.78366975421E+00,-258.79755112E-03,-7.05476243E-03
